"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","individualID","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks","measuredBy","recordedBy","dataQF"
"1bd9c172-efe8-4d78-9185-26ae9e15eb02","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02188",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"717a3a68-a30f-49af-bb8b-d9ccd3a59d66","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","21","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04310",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"ebbd0c55-33c1-4a1e-bb61-9e74be98631e","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","3","57",11.4,131.5,NA,"NEON.PLA.D16.WREF.02187",NA,NA,"NEON.DOC.000987vG","TABR2","Taxus brevifolia Nutt.","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"a677beea-c505-46f9-9b89-884ec6c51f61","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02183",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"070ad7b1-2706-4fa4-b724-c1871452f48f","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02186",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"6a8d257b-5962-4706-870a-bd8be6bd9d45","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","21","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04308",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"0a6477e4-9ea4-4ed7-8eff-74a7f037294c","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04676",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"ca2b68c3-137a-423e-839b-c37b015e70a6","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04667",NA,NA,"NEON.DOC.000987vG","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"834046cb-9baa-44f7-9c7e-83ca88db09f5","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39",NA,"41",9.3,289.2,NA,"NEON.PLA.D16.WREF.02177",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"9ec57f3d-6aa9-40a7-8760-39e65bf591e6","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","3","57",3,114.7,NA,"NEON.PLA.D16.WREF.02178",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"94a60446-c403-4c89-bdaf-31df438a07be","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02194",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"9dd1ebdb-1bf7-45a2-a967-5bf1db822971","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02199",NA,NA,"NEON.DOC.000987vG","MANE2","Mahonia nervosa (Pursh) Nutt.","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"bf0217d0-34c8-4def-a802-ba43010bcd72","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02193",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"206a8fb7-14c9-4853-aaf8-f2f31d17eaf7","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","4","41",0.4,240.6,NA,"NEON.PLA.D16.WREF.04045",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"74a3ced4-ce13-4561-8111-9decdb99ed35","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"25",14.8,277.2,NA,"NEON.PLA.D16.WREF.03677",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"791e11e0-325a-4109-940f-c1e8020c840c","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05536",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"8b1e5862-3a85-46d2-a616-9063284c2ed7","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.03268",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"e191c76c-7b1f-4ca0-9352-7ee6a56fd14c","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04652",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"3e1593be-22c5-49b6-af5d-cf4c8f188d03","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04613",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"db8841ac-9c7d-4b24-a39a-98efc6194cd6","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","4","61",8.6,204,NA,"NEON.PLA.D16.WREF.04654",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"f889066c-0444-4d88-80ae-9e95f6d32678","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04610",NA,NA,"NEON.DOC.000987vG","MANE2","Mahonia nervosa (Pursh) Nutt.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"1d1fea3c-516e-4f4c-8278-20dde2056d21","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41",NA,"61",17.9,210.7,NA,"NEON.PLA.D16.WREF.02129",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"bb8409a7-c5a8-4e76-a7a2-2418c7abc783","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1","41",4.1,66.6,NA,"NEON.PLA.D16.WREF.04607",NA,NA,"NEON.DOC.000987vG","TABR2","Taxus brevifolia Nutt.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"dafb423c-3d62-443f-86b9-53dcf3051460","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04051",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"46f4f877-4a41-4c40-a2ad-b370e50d3658","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","1","39",3.6,49.4,NA,"NEON.PLA.D16.WREF.05526",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"6d70fec4-2ef3-4129-9a4f-dade19fe70ef","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04038",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"cd869308-63f2-40ad-a670-5a05e55c9dd9","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05534",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"01bdc80f-d699-4b0f-82fc-e5f7bc68299e","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04036",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"80d03641-0c79-4bfa-b573-c486ab7ea8d7","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05521",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"4acc9079-a59a-47a5-8685-7effcba715e5","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04043",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"60d8d116-1344-4630-957f-b71f488c3c05","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04035",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"324b532b-6fa3-4702-acab-b0dfa4afc5d7","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","3","57",4.5,145.2,NA,"NEON.PLA.D16.WREF.05520",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"ee69c8bb-8e20-4c30-9ca0-a59ad525f41a","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05531",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"07cf27b3-4b1e-49fb-a08f-4423be9db4be","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","4","41",6.6,212.4,NA,"NEON.PLA.D16.WREF.04044",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"f1d36f68-84cd-4d22-9346-237058765125","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04042",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"aa2e0c2e-b3a8-415c-be2e-cd1b43730212","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05524",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"38e193c7-e2b1-48cd-a398-0a6f7c42de96","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.03683",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"92e3c4ef-d6cd-4fb6-b825-313abd3a446d","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"23",4.1,14,NA,"NEON.PLA.D16.WREF.03675",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"9da9e7ef-03fe-40c6-9cf7-c8e12a2e3e21","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"23",10.2,58.8,NA,"NEON.PLA.D16.WREF.03679",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"c4f54d70-14dd-4abc-bb9c-ab097905dc61","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.03244",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"e763f63e-15d1-46b3-b0da-a7d28e4eadc6","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"25",19.1,330.7,NA,"NEON.PLA.D16.WREF.03666",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"8f829fa1-6c17-4772-8c73-1d0a56e6503c","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.03255",NA,NA,"NEON.DOC.000987vG","ABGR","Abies grandis (Douglas ex D. Don) Lindl.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"0ec35ffc-8e4c-4d5c-8ed1-77e63a9042cc","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39",NA,"57",11.3,159.8,NA,"NEON.PLA.D16.WREF.03219",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"914d7e43-fcd3-4e53-9984-33868d124bad","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.03249",NA,NA,"NEON.DOC.000987vG","ABGR","Abies grandis (Douglas ex D. Don) Lindl.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"7aa838d8-e48c-4ccc-b2dd-14d8bedf0dfe","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"43",5,265.3,NA,"NEON.PLA.D16.WREF.03663",NA,NA,"NEON.DOC.000987vG","TABR2","Taxus brevifolia Nutt.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"beb7b350-a57d-43d6-81a3-6179e713cf0f","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39",NA,"39",12.6,25,NA,"NEON.PLA.D16.WREF.03218",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"55f81e6c-b5d1-4056-a546-5ea71284e3b7","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39",NA,"41",6.1,343.4,NA,"NEON.PLA.D16.WREF.03230",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"b52ba07c-ac30-4ff0-8976-0755563f93e1","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23","4","25",17.5,351,NA,"NEON.PLA.D16.WREF.03205",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"ad8925d0-e724-4879-bbbe-e60473db9f81","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39",NA,"41",15.6,336.1,NA,"NEON.PLA.D16.WREF.03226",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"17bb254b-0b82-4ef4-bf67-67b368b16444","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39",NA,"57",9.9,135.1,NA,"NEON.PLA.D16.WREF.03221",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"bae72938-868d-4df4-949f-024cbea6a18f","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.03257",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"8e0db104-2dff-4771-baec-b94ecadadefa","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"23",10.4,13.1,NA,"NEON.PLA.D16.WREF.03673",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"8e4b9959-1f63-4df8-a4bf-91cf7cdfd122","WREF_074.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_074","23",NA,"23",10.5,19.1,NA,"NEON.PLA.D16.WREF.03672",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Jzemaitis@battelleecology.org","Jbush@battelleecology.org",NA
"d164ff75-69e6-40cd-b48b-e1ca340f9e95","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","21",NA,"21",8,89,NA,"NEON.PLA.D16.WREF.04620",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","VST Plot Mapper shows as outside plot but it is inside with tapes","Kchilders@battelleecology.org","kwells@battelleecology.org",NA
"5083653c-f87f-4693-9cb0-ddddb342a0f9","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02113",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"2eae7717-5c57-4b88-99ab-83c6d6197a46","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04650",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"058b6f9c-d135-4184-bfe6-47ac77ac7c8f","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02115",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"fafe7820-8522-467d-b2f9-9cce716a036d","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41",NA,"61",20.1,253.9,NA,"NEON.PLA.D16.WREF.02101",NA,NA,"NEON.DOC.000987vG","ABIES","Abies sp.","genus",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"af078a5c-ba97-422b-a5fb-c4146bc0d4ec","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1","51",4,232.2,NA,"NEON.PLA.D16.WREF.04653",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"1c751639-a16f-4c7e-ab9f-7dae7014737d","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04609",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"5673093a-0a3a-46cf-bfae-866eac116082","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04615",NA,NA,"NEON.DOC.000987vG","MANE2","Mahonia nervosa (Pursh) Nutt.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"1b5fac32-0d0a-4e79-9f7e-feaf82cb438e","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04602",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","jbrittain@battelleecology.org",NA
"826745ff-5206-49d3-9cb9-b2fb56f7eeb8","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","41","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02121",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"78d59acc-5ec6-45b6-994a-a484f43c0375","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04048",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"9b7ce45d-c386-41ac-b1b5-66849bef9880","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05530",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"71eed01b-dee1-415a-8fb4-b9de8f50b8c4","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05523",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"c06f9d10-1cfc-4b77-bf60-9e9d07a2c831","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","3","57",2.9,153.8,NA,"NEON.PLA.D16.WREF.05518",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"93759e43-b10b-4ea3-b06b-3067dbbfa73d","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","39","1","39",3.9,69.5,NA,"NEON.PLA.D16.WREF.05529",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","dweller@battelleecology.org",NA
"5a89221c-a94d-4b59-9d58-0bf2f741c682","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","21","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.04047",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
